"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Oct 02 13:36:46 GMT 2024","Wed Oct 02 13:38:46 GMT 2024","120083","chromium","DECIMAL_WEB/TC_AP_029.spec.ts","","","","TC_AP_029 Verify the function view page edit or delete",""
"passed","Wed Oct 02 13:25:26 GMT 2024","Wed Oct 02 13:25:35 GMT 2024","8927","chromium","DECIMAL_WEB/TC_AP_021.spec.ts","","","","TC_AP_021 Verify the Function Clear filter button option",""
"passed","Wed Oct 02 13:23:12 GMT 2024","Wed Oct 02 13:23:19 GMT 2024","7839","chromium","DECIMAL_WEB/TC_AP_001.spec.ts","","","","TC_AP_001 Verify that ""Organization Management"" has sub-modules",""
"passed","Wed Oct 02 13:25:54 GMT 2024","Wed Oct 02 13:26:04 GMT 2024","9288","chromium","DECIMAL_WEB/TC_AP_024.spec.ts","","","","TC_AP_024 Verify the Function Status search option is Inactive",""
"passed","Wed Oct 02 13:23:51 GMT 2024","Wed Oct 02 13:23:59 GMT 2024","8056","chromium","DECIMAL_WEB/TC_AP_007.spec.ts","","","","TC_AP_007 Verify the ""Function Role"" sub-module redirection",""
"passed","Wed Oct 02 13:25:17 GMT 2024","Wed Oct 02 13:25:26 GMT 2024","9271","chromium","DECIMAL_WEB/TC_AP_020.spec.ts","","","","TC_AP_020 Verify the combination search option is working for invaild inputs",""
"passed","Wed Oct 02 13:24:41 GMT 2024","Wed Oct 02 13:24:50 GMT 2024","9307","chromium","DECIMAL_WEB/TC_AP_014.spec.ts","","","","TC_AP_014 Verify the Function Code search option is working for invaild inputs",""
"passed","Wed Oct 02 13:24:24 GMT 2024","Wed Oct 02 13:24:32 GMT 2024","8004","chromium","DECIMAL_WEB/TC_AP_012.spec.ts","","","","TC_AP_012 Verify the Function Filter & Search option",""
"skipped","Wed Oct 02 13:48:11 GMT 2024","Wed Oct 02 13:48:11 GMT 2024","0","chromium","DECIMAL_WEB/TC_AP_033.spec.ts","","","","TC_AP_033 Verify the delete function code data and re-use same",""
"passed","Wed Oct 02 13:32:19 GMT 2024","Wed Oct 02 13:32:30 GMT 2024","11917","chromium","DECIMAL_WEB/TC_AP_027.spec.ts","","","","TC_AP_027 Verify the function view page",""
"passed","Wed Oct 02 13:24:15 GMT 2024","Wed Oct 02 13:24:24 GMT 2024","8405","chromium","DECIMAL_WEB/TC_AP_011.spec.ts","","","","TC_AP_011 Verify the Function List option",""
